K03.3,521.42,3
K12.2,682,3
K22.8,530.89,3
K52.81,558.41,3
K57.40,569.5,3
K57.41,569.5,3
K64.0,455.2,3
K64.1,455.2,3
K64.2,455.2,3
K64.3,455.2,3
K64.8,455.2,3
K72.91,572.2,3
L03.011,681.02,3
L03.012,681.02,3
L03.019,681.02,3
L03.039,681.9,3
L03.119,682.6,3
L03.129,682.6,3
L51.8,695.19,3
L89.40,707.04,3
L89.41,707.04,3
L89.42,707.04,3
L89.43,707.04,3
L89.44,707.04,3
L89.45,707.04,3
M00.019,41.1,3
M00.029,41.1,3
M00.039,711.03,3
M00.049,41.1,3
M00.059,41.1,3
M00.069,41.1,3
M00.079,41.1,3
M00.08,41.1,3
M00.09,41.1,3
M00.20,41.09,3
M00.219,41.09,3
M00.229,41.09,3
M00.239,41.09,3
M00.249,41.09,3
M00.259,41.09,3
M00.269,41.09,3
M00.279,41.09,3
M00.28,41.09,3
M00.29,41.09,3
M00.80,41.89,3
M00.819,41.89,3
M00.829,41.89,3
M00.839,41.89,3
M00.849,41.89,3
M00.859,41.89,3
M00.869,41.89,3
M00.879,41.89,3
M00.88,41.89,3
M00.89,41.89,3
M01.X0,711.6,3
M01.X11,711.61,3
M01.X12,711.61,3
M01.X19,711.61,3
M01.X21,711.62,3
M01.X22,711.62,3
M01.X29,711.62,3
M01.X31,711.63,3
M01.X32,711.63,3
M01.X39,711.63,3
M01.X41,711.64,3
M01.X42,711.64,3
M01.X49,711.64,3
M01.X51,711.65,3
M01.X52,711.65,3
M01.X59,711.65,3
M01.X61,711.66,3
M01.X62,711.66,3
M01.X69,711.66,3
M01.X71,711.67,3
M01.X72,711.67,3
M01.X79,711.67,3
M01.X8,711.68,3
M01.X9,711.69,3
M02.211,713.6,3
M02.212,713.6,3
M02.219,713.6,3
M02.221,713.6,3
M02.222,713.6,3
M02.229,713.6,3
M02.231,713.6,3
M02.232,713.6,3
M02.239,713.6,3
M02.241,713.6,3
M02.242,713.6,3
M02.249,713.6,3
M02.251,713.6,3
M02.252,713.6,3
M02.259,713.6,3
M02.261,713.6,3
M02.262,713.6,3
M02.269,713.6,3
M02.271,713.6,3
M02.272,713.6,3
M02.279,713.6,3
M02.28,713.6,3
M02.29,713.6,3
M02.80,711.8,3
M02.811,711.81,3
M02.812,711.81,3
M02.819,711.81,3
M02.821,711.82,3
M02.822,711.82,3
M02.829,711.82,3
M02.831,711.83,3
M02.832,711.83,3
M02.839,711.83,3
M02.841,711.84,3
M02.842,711.84,3
M02.849,711.84,3
M02.851,711.85,3
M02.852,711.85,3
M02.859,711.85,3
M02.861,711.86,3
M02.862,711.86,3
M02.869,711.86,3
M02.871,711.87,3
M02.872,711.87,3
M02.879,711.87,3
M02.88,711.88,3
M02.89,711.89,3
M24.30,718.29,3
M24.50,718.49,3
M31.0,446.29,3
M35.2,711.2,3
M43.8X9,737.8,3
M53.3,724.79,3
M81.8,733.09,3
M84.40XD,V54.27,3
M86.9,730.9,3
M96.1,722.82,3
N05.9,583.9,3
N11.1,590.01,3
N13.2,592.1,3
N13.9,599.69,3
N30.81,595.89,3
N32.89,596.89,3
N50.8,608.86,3
N85.01,621.34,3
N89.8,623.6,3
